Year,Sector,Subsector,Organization,Property Name,Primary Property Type - Self Selected,Portfolio Manager Property ID,Portfolio Manager Parent Property ID,Parent Property Name,Year Ending,Address,City,Postal Code,Property GFA - Self-Reported (m²),Number of Buildings,Custom Property ID 1 - Name,Custom Property ID 1 - Value,Custom Property ID 2 - Name,Custom Property ID 2 - Value,Custom Property ID 3 - Name,Custom Property ID 3 - Value,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (GJ),Natural Gas Use (therms),Natural Gas Use (GJ),Fuel Oil #1 Use (GJ),Fuel Oil #2 Use (GJ),Fuel Oil #4 Use (GJ),Fuel Oil #5 & 6 Use (GJ),Diesel Use (GJ),Kerosene Use (GJ),Propane Use (GJ),District Steam Use (GJ),District Hot Water Use (GJ),District Chilled Water Use (GJ),Wood Use (GJ),Site Energy Use (GJ),Source Energy Use (GJ),Site EUI (GJ/m²),Site EUI (ekWh/sqft),Source EUI (GJ/m²),Source EUI (ekWh/sqft),Weather Normalized Site Energy Use (GJ),Weather Normalized Source Energy Use (GJ),Weather Normalized Site EUI (GJ/m²),Weather Normalized Site EUI (ekWh/sqft),Weather Normalized Source EUI (GJ/m²),Weather Normalized Source EUI (ekWh/sqft),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Total (Location-Based) GHG Emissions Intensity (kgCO2e/m²),Drinking Water Treatment & Distribution - Average Flow (m³PD),Wastewater Treatment Plant - Average Influent Flow (m³PD),Address 2,List of All Property Use Types (GFA) (m²),Largest Property Use Type,Report Submission Date,Data Quality Checker Run?,Data Quality Checker - Date Run
2023,Municipal,Municipality,City of Windsor,FRANCOIS BABY HOUSE,Indoor Arena,24323566,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,254 PITT ST W,Windsor,N9A 5L5,221.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,56.0,38303.9,137.9,1673.1,176.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,314.4,439.5,1.42,36.64516129,1.98,51.09677419,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,9.9,44.8,Not Available,Not Available,Not Available,Other - Entertainment/Public Assembly (221.9),Other - Entertainment/Public Assembly,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,GINO A MARCUS COMMUNITY CENTRE,Social/Meeting Hall,24323567,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,1168 DROUILLARD RD,Windsor,N9A 7K6,3612.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,501167.1,1804.1,41454.8,4373.7,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,6177.8,7937.7,1.71,44.12903226,2.2,56.77419355,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,233.9,64.7,Not Available,Not Available,Not Available,Social/Meeting Hall (3612.9),Social/Meeting Hall,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,GNATCHIO PUMP STATION,Drinking Water Treatment & Distribution,24323568,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,9855 WYANDOTTE ST E,Windsor,N8Y 2R1,46,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,84.0,1195.7,4.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.3,7.9,0.09,2.322580645,0.17,4.387096774,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0.7,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (46.0),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,GRAND MARAIS PUMP STATION,Drinking Water Treatment & Distribution,24323569,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,3005 GRAND MARAIS RD E,Windsor,N9A 7K6,114.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,52793.4,190,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,190,347.8,1.65,42.58064516,3.03,78.19354839,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1.5,12.9,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (114.9),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,HURON ESTATES PUMP STATION,Drinking Water Treatment & Distribution,24323570,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,2355 LAMBTON ST,Windsor,N9A 7K6,38.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,9105.6,32.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,32.8,60,0.84,21.67741935,1.54,39.74193548,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.3,6.5,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (38.9),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,HURON LODGE LTC,Senior Living Community,24323571,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,1881 CABANA RD W,Windsor,N9G 1C7,16399.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,807806.2,2908,396117.3,41792.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,44700.6,49621.8,2.73,70.4516129,3.03,78.19354839,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2123.8,129.5,Not Available,Not Available,Not Available,Other - Public Services (16399.9),Other - Public Services,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,JAEROME STORAGE BUILDING,Other - Public Services,24323572,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,9420 LITTLE RIVER RD,Windsor,N8S 4L7,80,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,40.0,2432.8,8.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,8.8,16,0.11,2.838709677,0.2,5.161290323,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.1,0.9,Not Available,Not Available,Not Available,Other - Public Services (80.0),Other - Public Services,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,JANETTE CHARL PUMP STATION,Wastewater Treatment Plant,24323573,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,2331 CHARL AVE,Windsor,N9A 7K6,84.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,14592.2,52.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,52.5,96.1,0.62,16,1.13,29.16129032,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.4,4.8,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (84.9),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,JEFFERSON PUMP STATION,Drinking Water Treatment & Distribution,24323574,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,6340 TECUMSEH RD E,Windsor,N9A 7K6,96,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,33845,121.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,121.8,223,1.27,32.77419355,2.32,59.87096774,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.9,9.9,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (96.0),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,JOHN ATKINSON COMMUNITY CENTRE,Social/Meeting Hall,24323575,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,4270 ALICE ST,Windsor,N8Y 2B8,1328,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,84.0,158613.4,571,13104.5,1382.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1953.6,2510.5,1.47,37.93548387,1.89,48.77419355,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,74,55.7,Not Available,Not Available,Not Available,Social/Meeting Hall (1328.0),Social/Meeting Hall,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,JOHN MUIR WPL,Library,24323576,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,363 MILL ST,Windsor,N9C 2R3,669,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,48.0,88881.4,320,3067.3,323.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,643.6,928.6,0.96,24.77419355,1.39,35.87096774,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,18.8,28,Not Available,Not Available,Not Available,Library (669.0),Library,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,LAKEVIEW MARINA,Office,24323577,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,9200 RIVERSIDE DR E,Windsor,N8S 1H1,371,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,56.0,139522.5,502.3,972.4,102.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,604.9,1027.9,1.63,42.06451613,2.77,71.48387097,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,9.1,24.4,Not Available,Not Available,Not Available,Office (371.0),Office,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,LAKEVIEW PUMP STATION,Wastewater Treatment Plant,24323578,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,11999 RIVERSIDE DR E,Windsor,N9A 7K6,39.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,48016.4,172.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,172.9,316.3,4.33,111.7419355,7.92,204.3870968,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1.3,33.7,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (39.9),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,LANSPEARY GREENHOUSE,Other - Public Services,24323579,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,1149 GILES BLVD E,Windsor,N8X 4L6,2266.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,2248.8,8.1,2091,220.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,228.7,248.7,0.1,2.580645161,0.11,2.838709677,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,11.2,4.9,Not Available,Not Available,Not Available,Other - Public Services (2266.9),Other - Public Services,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,LITTLE RIVER PCP,Wastewater Treatment Plant,24323580,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,9400 LITTLE RIVER RD,Windsor,N8S 4L7,4180.6,8,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,5741834.4,20669.8,24841.3,2620.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,23290.6,40603.8,5.57,143.7419355,9.71,250.5806452,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,292.5,70,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (4180.6),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,LOU ROMANO WRP,Wastewater Treatment Plant,24323581,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,4155 OJIBWAY PKY,Windsor,N9C 4A5,9019,10,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,168.0,17266862.1,62158.1,110492.1,11657.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,73815.7,126106.4,8.18,211.0967742,13.98,360.7741935,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1069.6,118.6,Not Available,Not Available,Not Available,Drinking Water Treatment & Distribution (9019.0),Drinking Water Treatment & Distribution,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,MACKENZIE HALL,Social/Meeting Hall,24323582,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,3277 SANDWICH ST,Windsor,N9C 1A9,742.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,72.0,98109.8,353.2,3700.9,390.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,743.6,1060.2,1,25.80645161,1.43,36.90322581,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,22.4,30.1,Not Available,Not Available,Not Available,Other - Entertainment/Public Assembly (742.9),Other - Entertainment/Public Assembly,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,MALDEN PARK,Other - Public Services,24323583,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,4200 MALDEN RD,Windsor,N8X 3N6,519,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,40.0,110452.5,397.6,7956.6,839.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1237.1,1617.5,2.38,61.41935484,3.12,80.51612903,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,45.3,87.3,Not Available,Not Available,Not Available,Other - Public Services (519.0),Other - Public Services,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,MALDEN PARK COMMUNITY CENTRE,Social/Meeting Hall,24323584,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,4200 MALDEN RD,Windsor,N8X 3N6,130,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,84.0,79071.2,284.6,1605,169.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,454,700.4,3.49,90.06451613,5.39,139.0967742,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,10.7,82.5,Not Available,Not Available,Not Available,Social/Meeting Hall (130.0),Social/Meeting Hall,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,MIC MAC PARK AND SPORT FIELDS,Social/Meeting Hall,24323585,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,1035 PRINCE RD,Windsor,N9A 7K6,566,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,84.0,294211,1059.1,0,0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1059.1,1938.2,1.87,48.25806452,3.42,88.25806452,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,8.2,14.6,Not Available,Not Available,Not Available,Social/Meeting Hall (566.0),Social/Meeting Hall,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,OJIBWAY NATURE CENTRE,Social/Meeting Hall,24323586,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,5200 MATCHETTE RD,windsor,N9C 4E8,362,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,84.0,72114.7,259.6,2479.2,261.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,521.2,752.3,1.44,37.16129032,2.08,53.67741935,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15.2,41.9,Not Available,Not Available,Not Available,Social/Meeting Hall (362.0),Social/Meeting Hall,6/29/24 9:40 PM,No,Not Available
2023,Municipal,Municipality,City of Windsor,OPTIMIST COMMUNITY CENTRE,Social/Meeting Hall,24323587,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,1075 YPRES AVE,Windsor,N8W 4W4,974.9,1,Organization,City of Windsor,SubSector,Municipality,Weekly Average Hours,84.0,180590.1,650.1,7648.8,807,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1457.1,2045.1,1.49,38.4516129,2.1,54.19354839,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,45.6,46.8,Not Available,Not Available,Not Available,Social/Meeting Hall (974.9),Social/Meeting Hall,6/29/24 9:40 PM,No,Not Available
